AT,SR,RH,WV,AP
7.15,239.373,92.78,1.78,694.85
7.28,488.981,91.47,1.02,695.18
7.60,723.033,94.56,0.28,695.80
8.34,516.605,93.57,1.08,696.43
9.87,664.781,83.84,1.05,696.53
11.85,572.532,73.48,2.04,696.30
14.32,562.056,61.85,2.96,695.87
14.84,188.821,57.66,3.66,695.21
7.31,0,93.79,0.77,695.51
6.92,10.77,96.36,1.35,695.13
6.83,144.358,98.21,0.26,694.82
6.12,313.937,98.31,0.24,694.64
5.59,451.061,98.66,1.35,694.70
5.40,426.34,97.83,2.02,695.04
7.60,746.479,91.64,1.30,695.49
11.00,489.166,75.64,1.45,695.89
12.48,537.54,72.99,3.67,696.15
12.30,422.87,76.06,3.83,696.12
14.39,557.961,64.95,4.26,695.86
14.19,137.62,61.76,4.74,695.31
6.77,0.003,95.49,1.73,695.11
5.59,7.184,96.79,0.61,694.66
5.50,63.817,97.26,1.13,694.40
6.29,161.095,96.85,0.96,694.33
6.77,181.429,96.83,0.27,694.57
7.45,425.938,97.29,1.08,694.94
8.12,785.624,96.22,1.35,695.40
9.45,513.499,88.86,1.93,696.04
10.23,252.74,86.28,1.76,696.36
11.78,231.399,78.17,3.47,696.43
13.41,241.607,65.22,4.20,696.29
14.08,230.119,59.04,4.34,695.69
7.31,0,85.11,0.81,695.39
5.54,8.73,92.09,0.13,694.96
4.77,105.701,94.47,1.08,694.74
4.67,396.598,94.56,1.15,694.73
5.10,704.456,93.52,1.70,694.98
5.12,823.838,95.05,0.33,695.48
7.37,479.705,90.22,0.69,695.80
12.04,481.002,70.09,1.56,696.26
13.86,365.34,61.89,3.91,696.61
14.88,371.19,56.73,5.49,696.71
14.62,284.738,53.76,4.39,696.43
15.29,156.303,49.68,4.84,695.98
3.45,0,86.09,4.09,695.93
2.87,12.492,87.93,3.98,695.54
2.93,171.224,88.17,3.92,695.28
3.01,314.532,88.57,3.16,694.99
3.05,674.895,88.82,3.95,695.29
2.97,698.866,89.34,3.79,695.54
5.19,425.301,85.42,2.11,696.13
10.54,939.342,70.85,1.80,696.73
12.95,679.956,60.44,3.32,697.10
14.14,418.735,55.58,4.99,697.23
14.01,351.262,54.27,4.76,697.00
16.46,232.346,47.72,3.55,696.40
8.26,0,92.64,0.58,695.92
7.95,7.396,94.32,1.41,695.34
8.07,98.94,93.42,1.13,694.93
8.10,253.822,92.09,1.18,694.82
7.81,348.999,97.06,0.56,695.11
7.96,394.81,94.56,0.65,695.30
9.10,409.429,89.00,0.44,695.66
11.29,446.101,74.48,0.60,696.24
12.01,525.477,76.23,3.41,696.69
11.79,322.701,80.92,2.79,696.91
13.07,264.071,73.87,4.32,696.38
13.60,146.24,70.83,4.13,695.72
9.23,0,78.55,0.68,696.46
8.54,4.135,84.90,2.16,696.15
8.36,68.851,80.95,0.38,695.64
8.54,181.486,77.92,0.70,695.50
8.52,369.113,78.96,1.12,695.51
8.40,554.318,80.50,0.75,695.73
8.85,487.017,81.11,1.54,696.11
10.08,626.245,78.37,2.21,696.50
11.15,418.034,76.59,2.65,696.82
12.55,256.829,71.56,4.29,696.71
13.39,236.396,64.53,4.16,696.50
14.37,192.31,63.02,5.80,695.89
7.31,0,97.39,1.38,696.33
7.34,10.425,97.35,1.56,695.85
7.08,61.402,96.88,1.64,695.48
6.75,223.012,97.40,0.79,695.36
6.49,366.596,97.63,1.12,695.64
6.43,576.822,97.77,0.61,695.87
7.14,819.252,96.84,1.27,696.54
9.17,815.81,86.28,1.46,697.21
11.06,753.28,79.87,2.08,697.51
13.09,452.413,70.46,4.64,697.46
13.96,369.55,67.64,4.93,697.20
15.51,214.55,56.80,6.11,696.43
5.13,0,95.84,0.40,696.64
3.87,7.152,97.31,0.61,696.21
4.06,94.833,98.35,0.67,695.79
2.51,290.109,98.62,3.36,695.83
1.57,420.717,98.09,2.81,695.86
2.38,406.41,95.52,3.39,696.21
5.34,259.496,91.76,1.84,696.54
9.25,317.962,78.41,1.30,696.86
11.35,490.969,69.42,2.42,697.03
12.30,485.31,67.59,2.56,697.00
12.27,312.918,70.19,3.72,696.87
11.85,161.515,79.24,4.64,696.61
8.25,0.001,90.76,1.27,696.70
7.95,4.504,93.70,1.45,696.28
7.50,56.085,96.47,1.41,695.90
7.31,162.514,97.45,1.66,695.76
7.28,352.222,97.73,0.70,695.90
8.01,511.179,92.46,1.77,696.04
8.67,485.443,90.30,2.44,696.54
9.75,381.771,86.80,2.16,697.07
11.24,632.196,78.07,4.01,697.34
12.58,572.546,71.02,4.95,697.25
12.49,446.775,78.91,5.57,697.01
12.70,222.66,77.07,5.46,696.49
8.41,0,92.57,1.31,696.82
8.16,4.618,95.77,0.92,696.44
8.06,77.51,97.23,1.30,696.15
7.98,337.727,97.54,1.82,696.10
7.92,673.327,97.03,2.16,696.43
7.94,676.425,96.43,1.98,696.98
8.44,739.183,92.98,2.41,697.46
10.03,590.186,85.73,2.05,698.11
12.40,670.083,72.82,2.71,698.24
13.44,381.37,63.25,3.10,698.06
14.63,255.711,61.42,3.96,697.84
14.41,149.677,61.82,4.33,697.46
4.93,0,89.30,1.63,696.50
5.61,7.524,89.74,1.87,695.96
5.72,161.707,90.49,0.34,695.48
6.08,415.229,90.23,0.53,695.35
5.95,505.122,92.20,1.31,695.66
6.19,524.926,91.92,0.23,695.96
7.94,473.027,85.78,0.11,696.32
11.05,373.196,71.52,2.12,696.79
12.38,595.974,67.95,3.01,697.06
13.41,724.678,61.01,3.84,697.20
13.86,567.86,57.89,4.26,697.01
14.16,166.357,55.69,4.72,696.56
5.23,0,88.89,2.95,696.03
6.39,5.454,86.96,2.21,695.48
6.70,89.545,88.17,0.07,695.17
6.88,245.438,93.07,1.97,695.20
7.05,519.122,96.16,0.77,695.57
7.06,640.693,96.40,1.25,696.00
7.94,531.185,93.63,1.25,696.59
10.08,461.234,80.32,2.02,696.95
12.38,444.834,69.69,2.98,697.15
14.18,382.443,59.15,4.73,697.14
14.52,308.752,56.28,5.10,696.94
14.67,231.347,53.92,5.19,696.37
3.26,0,80.02,3.71,696.41
2.42,9.275,83.53,4.20,695.78
2.13,107.939,83.23,4.73,695.54
1.78,286.363,84.63,4.16,695.53
1.47,336.947,85.37,4.66,695.56
2.79,526.888,83.34,4.17,695.71
5.84,511.303,79.68,1.74,696.14
10.20,406.946,65.53,2.33,696.81
11.02,280.224,63.04,1.59,697.43
13.37,553.702,57.21,2.63,697.13
13.99,345.994,59.36,3.94,696.79
13.67,238.845,64.69,4.46,696.36
7.06,0,85.27,0.55,696.19
7.37,3.393,86.09,0.43,695.53
7.28,82.25,87.63,0.10,695.29
7.17,183.208,92.07,1.52,695.19
7.44,367.811,94.05,0.33,695.32
7.45,707.547,94.95,0.21,695.75
8.36,792.737,91.89,0.28,696.29
10.02,432.434,83.07,1.35,696.81
11.95,403.424,74.94,2.12,696.93
13.84,454.888,68.03,4.09,696.94
15.38,273.041,61.49,5.39,696.34
15.25,140.807,60.15,5.33,695.75
8.04,0,87.42,0.42,695.47
6.59,7.794,90.56,2.07,694.90
5.76,67.79,92.83,0.38,694.66
5.94,163.152,93.04,1.63,694.55
5.89,313.193,94.51,0.41,694.88
6.84,367.844,93.07,0.25,695.32
8.49,343.927,90.82,1.69,696.13
9.10,537.645,91.40,2.22,697.36
11.31,697.988,72.84,1.52,697.00
12.72,357.428,68.93,3.80,696.66
13.45,88.444,63.75,4.38,696.36
14.86,102.812,54.78,5.93,695.98
7.49,0,84.88,0.41,695.50
7.41,10.594,86.06,0.34,694.87
6.83,119.656,87.98,0.27,694.48
8.64,274.642,78.25,0.38,694.41
9.38,525.132,72.95,1.11,694.55
9.14,692.371,73.24,0.92,694.72
10.50,713.197,69.29,1.02,695.32
12.03,750.284,65.30,2.00,695.99
13.75,459.145,59.36,3.52,696.11
15.14,449.808,51.97,5.55,695.99
15.46,370.612,49.76,5.54,695.68
15.92,385.955,49.13,4.81,695.07
7.79,0,70.46,1.91,695.12
7.23,15.189,69.61,1.20,694.25
5.27,137.397,73.83,1.98,693.74
6.27,102.739,75.41,0.21,693.94
7.70,358.531,78.44,0.90,694.26
6.85,779.803,87.52,0.56,694.53
9.40,1031.798,70.17,1.63,695.05
9.51,741.11,73.24,2.07,695.63
10.76,282.551,70.82,1.95,696.02
14.01,166.513,54.12,5.21,695.82
15.60,316.244,45.70,5.43,695.47
16.02,193.613,45.60,5.43,694.87
4.82,0,82.81,3.03,695.09
3.70,17.7,85.08,2.99,694.63
3.06,235.821,85.97,3.24,694.38
1.99,483.167,89.31,3.63,694.48
1.75,757.659,89.71,3.41,694.86
1.38,955.539,89.83,4.68,695.29
4.08,892.461,82.92,3.37,695.84
10.65,654.542,60.68,1.13,696.33
13.29,739.471,51.43,2.42,696.41
15.26,533.48,39.68,4.12,696.40
15.98,363.755,38.73,4.04,696.15
15.90,260.601,43.72,4.35,695.71
5.30,0,84.18,3.72,696.31
5.87,17.51,81.89,2.81,695.70
5.45,208.956,83.09,1.80,695.41
5.33,438.583,82.91,2.05,695.42
4.95,704.986,83.49,3.19,695.69
4.81,854.407,82.80,3.80,696.02
7.41,875.435,74.89,1.89,696.50
12.12,926.513,57.99,1.82,697.14
13.54,825.977,52.26,2.94,697.35
15.11,555.527,43.03,2.88,697.48
16.07,619.11,40.80,4.04,697.33
16.60,312.436,31.40,4.84,696.94
1.93,0,64.51,3.94,696.68
2.02,31.796,65.16,3.91,696.17
0.76,254.373,74.48,4.27,695.92
0.36,516.868,78.41,4.52,695.78
0.25,772.541,78.20,4.58,696.05
0.94,950.907,72.65,4.36,696.39
5.16,1069.732,58.23,1.75,696.81
11.78,1113.939,40.17,1.64,697.34
13.98,1049.516,34.99,3.58,697.64
15.50,636.906,32.94,5.38,697.74
16.76,556.74,32.54,6.75,697.18
17.45,374.868,29.95,6.02,696.42
3.01,0,71.85,3.05,696.86
1.97,35.818,75.66,3.94,696.35
1.56,199.606,76.93,3.78,695.98
1.53,511.04,73.19,3.72,695.98
0.46,794.223,73.21,3.51,696.21
0.77,913.469,71.87,3.54,696.69
4.23,1050.169,63.78,1.81,697.28
11.22,1098.5,40.28,1.23,697.85
13.55,991.352,34.44,3.18,698.11
14.94,899.139,33.12,3.26,697.94
16.48,733.924,28.67,3.93,697.34
17.82,461.033,27.21,4.31,696.60
2.07,0,83.35,3.75,696.96
0.73,29.515,82.64,4.59,696.28
0.81,142.24,77.22,4.79,695.64
0.53,525.044,73.54,4.95,695.75
-0.37,764.553,74.95,5.49,696.09
-0.21,961.094,74.16,5.16,696.40
1.80,1067.833,68.60,3.55,696.78
9.70,1111.805,44.64,0.34,697.34
13.31,1042.472,34.06,3.68,697.74
15.06,910.943,29.05,4.52,697.68
16.62,718.397,23.73,3.59,697.35
17.97,418.669,22.20,3.13,696.66
1.48,0,75.22,4.23,697.28
0.43,32.613,77.40,4.69,696.68
0.51,264.759,76.35,5.08,696.46
-0.45,523.786,80.65,3.81,696.69
-0.30,763.436,79.82,5.05,696.98
-0.12,936.208,78.17,5.31,697.32
3.70,1072.229,69.61,3.56,697.76
11.06,1111.704,48.32,0.88,698.20
14.45,1060.486,39.67,2.47,698.32
15.82,790.268,37.18,4.75,698.35
17.61,394.903,33.99,6.52,698.00
18.04,323.434,35.48,7.10,697.40
5.30,0,88.90,3.48,696.65
5.18,11.409,88.34,2.40,696.43
5.88,112.927,91.10,3.28,696.22
5.05,358.534,88.90,4.35,695.99
4.33,534.437,90.04,2.91,695.81
5.31,828.718,88.05,2.23,696.32
7.72,888.169,84.48,2.24,696.75
11.77,557.623,71.91,0.70,697.05
13.99,523.636,63.23,2.80,697.23
15.18,545.963,61.32,3.35,697.39
16.50,231.601,54.82,4.71,697.12
16.59,150.268,53.11,5.20,696.31
5.98,0,83.22,3.80,695.87
6.48,34.994,82.69,3.26,695.46
7.29,264.039,81.35,2.11,695.14
7.42,559.121,82.84,2.10,695.37
7.96,465.472,82.95,2.57,695.29
7.77,284.947,84.76,2.42,695.26
9.98,428.042,76.03,0.98,695.89
13.56,343.451,62.77,1.66,696.36
14.21,436.605,61.44,3.06,696.77
13.95,435.936,57.99,2.50,696.84
16.13,442.054,49.73,1.26,696.43
16.34,296.533,50.27,1.62,695.54
9.24,0,94.32,1.51,695.36
9.13,11.341,93.52,1.06,694.66
8.50,119.589,95.48,0.40,694.42
7.84,353.468,95.53,0.93,694.19
8.30,435.414,95.48,0.44,694.58
8.54,431.636,96.98,1.61,694.91
9.25,431.114,94.50,1.00,695.40
11.17,304.836,83.82,2.01,695.84
13.08,357.52,71.66,1.84,696.15
13.82,296.118,68.50,4.41,696.13
14.28,165.354,64.94,2.43,695.95
14.49,120.848,60.51,3.11,695.33
9.18,0,89.54,0.09,695.53
8.62,20.615,93.90,2.13,695.08
8.52,241.575,94.61,0.52,694.97
8.30,405.556,94.36,1.60,694.87
7.23,524.043,96.30,0.56,695.27
7.19,515.755,93.58,1.83,695.59
9.01,310.205,88.61,0.20,696.02
11.92,491.405,76.23,1.66,696.52
13.12,674.676,69.43,2.73,696.80
14.01,480.139,64.80,3.08,696.95
13.47,143.2,67.95,2.90,696.77
14.62,194.804,64.36,2.78,696.19
8.78,0,93.10,0.81,696.17
8.37,11.579,95.80,0.66,695.71
8.19,84.401,97.03,1.20,695.48
7.95,214.874,98.04,0.37,695.59
7.98,324.042,98.08,1.39,695.85
8.10,698.571,96.97,0.99,696.06
8.77,304.282,93.22,1.43,696.69
10.34,726.076,84.15,1.56,697.27
11.75,513.928,77.01,2.16,697.46
14.65,232.055,63.46,2.66,697.13
14.72,223.303,60.72,2.26,696.67
16.12,155.923,57.86,4.55,695.87
8.36,0,96.11,1.22,695.32
8.36,10.993,96.66,0.88,695.02
8.33,94.768,94.52,0.70,694.59
8.33,320.224,96.02,0.50,694.73
8.23,518.967,96.04,0.61,694.76
8.26,553.667,97.32,0.70,695.07
9.35,447.623,91.45,0.84,695.65
11.73,204.793,77.90,1.88,696.20
13.33,280.402,71.70,3.13,696.37
14.39,385.148,67.27,3.13,696.14
15.38,236.096,61.15,2.87,695.57
15.18,52.084,59.91,2.79,695.00
9.09,0,86.98,1.24,695.00
9.29,11.072,82.30,0.74,694.45
8.96,75.751,87.11,1.38,694.09
8.55,239.446,93.58,1.14,694.27
8.22,449.071,95.80,2.01,694.85
8.05,554.843,96.41,0.72,695.26
8.80,722.892,93.02,1.13,695.75
11.17,491.683,77.52,1.26,696.14
12.78,392.759,68.35,2.36,696.32
14.54,387.536,60.50,3.02,696.22
16.18,223.465,54.03,4.70,695.74
15.68,148.26,52.05,6.16,695.12
9.18,0,83.91,2.03,694.75
8.47,8.176,87.38,1.66,694.04
8.36,95.756,87.20,1.66,694.00
7.95,419.283,88.51,0.17,693.93
7.00,297.97,90.84,0.78,693.89
7.30,422.902,89.64,0.61,694.29
8.57,244.801,87.56,0.88,695.01
12.16,379.289,68.88,1.29,695.41
12.96,298.804,66.27,2.91,695.66
13.77,170.439,65.39,4.34,695.86
13.30,177.183,65.82,5.42,695.52
13.60,69.758,62.53,5.77,695.23
7.81,0,75.60,0.88,695.19
7.24,14.692,78.12,0.70,694.50
6.43,185.545,79.55,1.86,694.17
4.83,449.717,82.96,2.76,694.06
3.60,317.276,84.37,3.73,694.62
4.17,625.311,84.83,3.94,695.17
7.17,287.275,77.23,1.74,695.82
11.47,331.207,63.79,1.38,696.32
11.63,352.647,66.84,2.48,696.87
14.18,304.234,57.38,1.94,696.82
14.60,405.743,55.33,2.63,696.31
14.85,153.744,55.39,3.60,695.64
9.01,0,77.30,0.51,695.35
8.17,4.033,82.75,0.72,694.83
7.42,64.075,90.27,1.20,694.72
7.05,153.041,96.47,1.39,694.99
7.45,209.525,94.40,1.13,695.18
7.60,296.561,92.58,0.47,695.62
8.31,316.872,92.03,1.38,696.41
9.39,354.074,87.69,0.80,696.94
10.94,399.99,78.42,1.48,697.19
12.02,575.491,73.52,4.38,697.25
12.82,253.885,65.55,5.02,696.87
13.46,149.444,60.52,5.41,696.20
9.41,0,87.80,0.41,695.84
9.07,13.739,85.50,0.68,695.31
8.89,95.319,84.20,1.05,694.93
8.41,160.455,92.07,1.62,694.99
8.41,216.219,92.27,0.96,695.20
9.02,364.018,83.11,0.23,695.61
9.96,811.001,78.70,1.60,696.47
11.13,641.264,74.15,0.73,696.95
10.67,443.505,81.18,3.01,697.32
11.98,321.493,71.39,2.42,697.21
14.89,170.163,60.09,2.84,696.37
15.75,145.642,56.35,4.31,695.69
6.19,0,87.82,0.81,696.13
5.57,14.041,89.08,1.21,695.54
5.23,93.688,90.06,0.80,695.41
5.18,515.247,91.74,0.54,695.51
4.95,623.658,93.04,1.43,695.79
5.86,872.774,91.59,1.77,696.23
8.31,560.941,85.92,0.81,696.91
12.51,679.626,65.62,1.48,697.33
13.90,852.084,61.75,3.72,697.65
15.66,340.004,54.95,5.06,697.52
15.50,129.595,51.86,4.85,697.06
16.50,129.439,48.28,5.63,696.26
9.64,0,81.25,0.63,695.46
9.18,8.084,84.27,1.10,694.95
8.50,73.032,84.26,0.23,694.69
8.83,269.988,80.69,0.61,694.64
7.77,559.026,83.54,0.88,694.60
8.19,354.985,82.66,0.92,695.03
8.80,228.745,85.53,1.11,696.02
11.60,330.915,72.15,1.09,696.49
13.71,309.887,61.98,3.46,696.56
13.69,286.593,62.00,3.55,696.52
13.92,126.509,57.43,1.71,696.02
15.09,92.877,52.98,2.57,695.40
6.30,0,80.21,2.79,695.07
6.38,37.805,83.84,1.15,694.34
4.65,259.847,87.05,2.95,694.25
3.56,544.852,87.31,3.46,694.41
3.02,776.594,87.60,5.14,694.38
3.05,924.285,86.86,4.15,694.68
6.65,1031.757,84.68,0.64,695.31
10.86,1142.243,71.27,0.52,695.73
14.34,1036.962,55.43,2.12,695.87
16.04,480.666,50.21,3.07,695.82
17.74,419.69,40.50,3.95,695.11
19.28,233.442,32.69,4.37,694.38
8.96,0,77.95,0.51,694.44
8.73,10.576,82.62,0.20,694.10
8.11,132.256,91.37,0.05,694.01
8.25,190.485,89.87,1.09,693.90
6.41,382.138,92.14,1.38,694.06
6.33,705.016,84.33,2.78,694.45
8.32,868.586,77.98,2.77,695.03
10.90,653.442,70.69,0.37,695.46
12.65,264.192,65.20,1.21,695.83
15.04,180.667,56.70,2.07,695.70
17.49,206.296,48.77,3.15,694.98
17.64,158.048,48.81,3.76,694.17
9.06,0,88.92,0.67,694.37
8.92,16.861,89.40,0.21,693.89
8.63,181.438,90.85,0.31,693.68
8.84,496.961,89.92,0.88,693.69
8.29,738.291,92.79,1.20,693.94
8.29,885.815,92.72,0.66,694.34
9.81,1044.584,84.21,1.77,694.72
13.33,384.266,63.14,1.27,695.25
15.41,687.18,59.20,2.70,695.43
16.82,777.008,53.99,2.33,695.36
19.29,302.03,42.94,2.77,694.60
17.96,152.596,45.56,0.34,693.83
8.96,0,79.23,1.41,694.27
8.66,12.519,82.74,0.21,693.92
8.60,241.416,86.55,0.28,693.88
8.40,334.289,87.75,1.59,693.85
7.57,483.318,85.65,2.58,694.03
7.73,683.918,82.21,2.59,694.50
10.27,577.09,74.01,1.06,694.91
11.80,861.583,72.86,2.48,695.43
13.56,668.601,66.90,2.41,695.71
15.79,541.311,57.98,3.09,695.58
16.30,325.807,54.78,2.41,695.06
18.08,138.93,47.30,2.45,694.21
10.15,0,79.49,1.27,694.03
9.99,7.999,80.84,1.49,693.63
9.18,55.994,89.95,1.63,693.44
9.09,164.268,94.16,1.06,693.49
9.45,324.14,86.74,0.58,693.70
9.70,263.708,83.98,0.76,694.21
9.98,225.268,88.67,1.67,694.81
11.12,272.777,79.93,1.73,695.40
13.37,207.477,67.44,0.49,695.56
13.54,377.825,63.96,2.53,695.57
13.83,290.97,64.52,1.48,695.20
13.78,109.569,64.44,3.08,694.69
9.83,0,82.95,1.67,695.02
9.50,16.388,86.26,0.67,694.51
9.21,121.182,89.21,0.84,694.31
9.57,298.896,84.10,0.58,694.25
8.84,550.799,85.55,1.17,694.44
7.62,435.12,94.20,1.13,694.83
9.26,540.441,89.33,1.09,695.42
11.69,312.141,77.56,1.71,695.95
14.14,273.228,66.33,4.76,695.96
14.22,212.653,65.93,6.23,696.15
15.01,121.245,60.33,7.16,695.88
14.60,61.028,59.65,7.78,695.36
9.08,0,77.94,1.58,696.28
8.94,18.151,77.47,0.76,696.05
8.87,94.725,70.79,0.57,696.03
8.79,169.724,69.72,1.10,696.24
8.86,287.58,71.60,2.18,696.29
9.13,335.791,72.37,2.24,696.55
10.25,202.952,68.89,2.08,696.90
11.28,283.452,70.45,3.90,697.29
12.45,342.29,66.12,4.44,697.52
13.42,643.462,64.16,4.84,697.40
13.51,367.484,59.05,5.07,697.15
14.24,151.205,57.14,5.84,696.60
8.76,0,84.38,0.84,695.99
8.62,14.862,88.42,0.52,695.35
8.06,125.188,93.20,1.09,695.27
7.94,202.315,95.54,0.33,695.15
7.95,399.078,96.61,0.96,695.46
8.08,149.01,97.18,0.67,696.03
9.51,293.932,90.77,1.73,696.52
10.52,865.622,86.69,2.34,696.99
12.34,404.935,78.38,3.55,697.24
11.67,443.621,71.48,2.72,697.48
12.34,347.445,67.91,4.16,697.20
15.26,133.719,58.93,5.87,696.50
7.91,0,86.17,0.48,696.11
8.01,10.989,86.82,0.30,695.48
6.98,77.224,90.14,0.66,695.29
5.93,125.62,92.57,0.26,695.22
6.37,96.45,94.68,1.23,695.48
7.04,244.043,91.39,0.90,695.93
9.31,259.691,81.02,0.66,696.55
10.44,524.382,74.93,1.09,697.06
10.58,419.666,75.30,1.82,697.52
11.69,246.55,71.15,2.63,697.40
12.16,205.381,67.75,4.75,697.05
13.85,160.303,62.67,3.68,696.20
2.97,0,74.44,5.49,695.70
2.59,47.476,75.69,5.62,695.35
2.17,222.624,78.26,4.50,695.35
1.96,436.036,78.53,5.32,695.55
1.80,767.852,79.20,5.45,695.79
2.03,808.183,80.12,5.60,696.13
6.52,593.571,71.08,2.75,696.61
11.52,511.353,59.54,1.24,697.05
14.11,466.639,51.68,2.37,697.26
15.14,461.838,48.71,3.04,697.17
16.01,229.745,46.64,4.31,696.55
16.43,105.253,45.43,4.59,695.65
5.48,0,84.74,3.88,695.28
5.10,12.84,87.52,3.27,694.80
5.44,190.719,89.11,2.73,694.61
5.61,558.873,92.13,3.18,694.55
4.47,851.614,95.87,3.88,694.90
4.52,307.436,92.43,4.02,695.68
7.68,320.145,85.45,2.43,696.32
13.12,516.928,65.15,0.85,696.57
15.85,499.655,55.72,2.71,696.63
15.23,535.961,55.45,2.97,696.64
15.60,255.866,53.69,2.95,696.20
16.92,139.274,51.41,4.59,695.34
9.30,0,97.47,1.54,695.35
9.27,19.505,97.61,0.67,694.73
9.30,73.391,97.83,1.06,694.61
9.16,157.613,97.73,0.03,694.63
8.93,219.078,97.16,0.35,695.01
8.78,367.021,96.95,0.52,695.44
9.61,460.543,94.70,1.30,696.09
10.19,496.221,92.76,2.45,696.63
11.58,524.949,83.59,1.16,696.74
12.85,619.124,80.62,4.09,696.36
13.70,472.915,75.00,4.57,696.09
14.50,156.848,66.76,5.95,695.55
9.53,0,94.47,0.55,694.78
9.42,15.348,94.18,0.63,694.29
9.20,112.978,97.05,0.38,694.17
9.07,256.213,96.71,1.04,694.22
8.39,445.798,96.59,0.36,694.57
8.25,604.422,94.73,1.32,695.06
9.54,620.657,89.38,0.57,695.56
11.51,714.237,81.20,2.28,695.96
13.23,721.936,73.98,2.97,696.22
14.86,586.799,68.58,4.36,696.21
15.49,294.467,64.87,4.43,695.80
16.54,156.609,59.61,4.10,695.15
9.53,0,94.39,1.31,695.63
9.30,11.951,94.87,0.68,695.17
9.19,145.53,95.52,0.95,694.96
8.94,380.083,97.27,0.67,694.94
8.90,553.771,97.08,0.23,695.01
8.58,622.801,97.36,1.05,695.42
9.67,678.721,94.01,1.06,696.06
12.13,809.478,77.50,2.45,696.37
13.84,709.7,69.44,3.29,696.57
15.16,535.989,64.63,4.24,696.35
15.71,416.757,62.94,5.16,695.93
17.08,171.709,56.56,4.09,695.15
9.86,0,96.49,1.67,695.17
9.58,4.993,97.67,1.10,694.64
9.47,35.843,98.08,0.74,694.42
9.44,154.779,98.01,1.32,694.53
9.39,184.519,97.74,2.31,694.93
9.32,248.413,96.61,1.85,695.38
9.73,342.147,95.62,1.81,695.93
10.67,312.624,89.31,1.10,696.47
11.64,219.901,85.68,1.88,696.80
12.70,362.049,81.43,1.86,696.79
13.85,308.274,74.74,0.74,696.23
13.96,104.088,75.66,3.60,695.65
8.30,0,97.37,1.47,695.85
8.13,14.728,97.73,1.20,695.32
8.07,144.379,97.35,2.27,695.04
7.84,295.675,96.49,2.36,694.87
7.59,560.379,96.70,1.38,695.22
7.62,476.671,95.39,2.68,695.66
8.61,336.91,90.79,2.15,696.23
10.85,179.232,83.61,1.22,696.76
13.02,309.758,76.10,1.53,697.06
13.98,216.808,74.01,1.73,696.87
13.70,324.101,76.78,2.59,696.44
12.71,75.755,80.83,2.22,695.83
9.87,0,95.58,1.06,695.00
8.75,25.731,97.40,1.98,694.78
8.05,132.23,97.05,1.06,694.80
7.84,469.779,97.59,0.77,694.59
7.78,627.145,97.95,1.52,694.58
7.92,744.287,97.33,0.31,694.77
8.85,607.81,96.42,0.52,695.31
11.07,496.267,83.88,1.13,695.87
12.98,301.681,75.46,2.10,696.15
14.27,354.243,72.57,2.38,696.10
14.46,107.458,74.08,3.56,695.75
14.92,185.059,72.01,3.12,694.83
9.19,0,93.49,0.73,695.38
8.94,15.813,95.00,0.33,694.81
8.89,88.015,96.48,0.34,694.54
8.20,319.449,96.39,1.32,694.34
7.89,373.336,97.16,0.53,694.75
8.28,535.755,96.85,0.67,695.22
8.93,630.167,95.70,1.02,695.91
10.80,749.38,87.78,1.70,696.41
11.92,547.424,81.47,1.84,696.59
13.49,507.42,76.58,2.84,696.46
13.96,304.097,74.66,3.39,696.13
15.01,142.612,73.48,3.06,695.34
8.38,0,98.52,1.31,695.40
8.13,17.026,98.78,1.13,695.03
8.09,124.246,98.73,0.53,694.86
7.88,156.393,98.45,0.49,695.04
7.63,257.447,98.35,0.24,695.30
7.66,252.208,98.47,0.26,695.82
8.85,373.922,97.39,0.95,696.50
10.36,373.764,88.66,1.73,697.09
11.37,493.212,86.23,3.11,697.37
11.58,626.053,85.82,2.73,697.45
12.64,293.111,82.47,2.78,696.95
13.14,130.207,79.41,4.77,696.35
8.53,0,94.53,0.20,695.76
8.37,34.89,96.66,0.84,695.20
8.32,88.161,97.24,0.55,695.04
8.49,247.295,97.54,0.72,695.26
8.66,437.603,97.69,1.56,695.71
8.92,368.507,95.16,2.27,696.36
9.42,424.764,90.72,2.11,697.08
10.87,761.381,84.32,1.87,697.70
12.34,450.747,81.55,3.87,697.98
12.15,482.353,81.31,4.03,698.21
12.11,176.061,82.20,2.55,697.95
14.08,65.819,73.63,3.08,697.10
7.71,0,91.42,1.50,696.96
6.96,19.534,97.34,1.09,696.72
6.98,168.5,96.32,1.93,696.50
6.76,361.942,93.93,1.34,696.22
5.30,489.363,95.71,2.80,696.41
5.31,551.764,95.86,1.79,697.05
7.64,434.47,91.30,0.88,697.53
10.14,366.288,81.29,1.43,698.02
12.40,153.328,73.14,1.84,698.01
13.49,344.68,70.90,2.96,697.82
13.49,133.645,71.52,3.88,697.39
13.89,43.892,70.87,3.20,696.62
7.49,0,93.49,0.82,696.24
7.93,15.978,92.49,0.10,695.89
7.52,84.397,96.18,0.54,695.75
7.80,190.503,95.70,0.44,695.86
8.02,264.18,97.36,1.10,696.22
8.17,286.856,97.85,0.09,696.70
8.87,238.05,95.26,1.09,697.34
10.14,200.946,88.36,1.64,697.74
11.42,277.547,79.69,1.98,698.07
12.73,293.889,73.45,2.23,697.91
13.04,190.717,71.56,1.48,697.42
